station_id,ln_nm,stin_nm,from_line,from_direction,to_line,to_direction,floor_sequence,n_steps,n_elevator,n_escalator,guide_text
IC_7_0250,7호선,부평구청,7호선,굴포천,인천1호선,갈산,B3 → B2,6,1,0,"[B3] 7호선 굴포천 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 인천1호선 갈산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸) → 인천1호선 갈산 방면 환승 엘리베이터 이용 (엘리베이터)"
IC_7_0250,7호선,부평구청,7호선,굴포천,인천1호선,부평시장,B3 → B2,6,1,0,"[B3] 7호선 굴포천 방면 승강장 하차 → 인천1호선 부평시장 방면 환승통로 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 환승통로로 이동 → [B2] 인천1호선 부평시장 방면 승강장으로 이동 → [B2] 승차 (휠체어칸) → 인천1호선 부평시장 방면 엘리베이터 이용 (엘리베이터)"
IC_7_0250,7호선,부평구청,7호선,산곡,인천1호선,갈산,B3 → B2,6,1,0,"[B3] 7호선 산곡 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B2] 인천1호선 갈산 방면 승강장으로 이동 → [B2] 승차 (휠체어칸) → 인천1호선 갈산 방면 환승 엘리베이터 이용 (엘리베이터)"
IC_7_0250,7호선,부평구청,7호선,산곡,인천1호선,부평시장,B3 → B2,6,1,0,"[B3] 7호선 산곡 방면 승강장 하차 → 인천1호선 부평시장 방면 환승통로 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 환승통로로 이동 → [B2] 인천1호선 부평시장 방면 승강장으로 이동 → [B2] 승차 (휠체어칸) → 인천1호선 부평시장 방면 엘리베이터 이용 (엘리베이터)"
NU_8_0230,8호선,별내,8호선,8호선 별내 종점,경춘선,갈매,B3 → 2F,4,1,0,"[B3] 8호선 별내 종착역  하차 → 경춘선 방향 엘리베이터(으)로 4개 층 올라가기 (B3 → 2F, 엘리베이터) → [2F] 경춘선 갈매 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)"
NU_8_0230,8호선,별내,8호선,8호선 별내 종점,경춘선,퇴계원,B3 → B1 → 2F,6,2,0,"[B3] 8호선 별내 종착역  하차 → 경춘선  방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 지하1층 대합실 에서 하차 → 경춘선 퇴계원 방향 엘리베이터(으)로 2개 층 올라가기 (B1 → 2F, 엘리베이터) → [2F] 경춘선 퇴계원 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)"
GU_8_0072,8호선,구리,8호선,동구릉,경의중앙선,도농,B2 → B1 → 1F → 3F,8,3,0,"[B2] 8호선 동구릉 방면 승강장 하차 → 이동통로 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 이동통로 엘리베이터 하차 → 맞이방 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 맞이방 엘리베이터  하차 → 경의중앙선 도농 방면 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 경의중앙선 도농 방면 승강장 → [3F] 승차 (휠체어칸)"
GU_8_0072,8호선,구리,8호선,동구릉,경의중앙선,양원,B2 → B1 → 1F → 3F,8,3,0,"[B2] 8호선 동구릉 방면 승강장 하차 → 이동통로 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 이동통로 엘리베이터 하차 → 맞이방 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 맞이방 엘리베이터  하차 → 경의중앙선 양원 방면 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 경의중앙선 양원 방면 승강장 → [3F] 승차 (휠체어칸)"
GU_8_0072,8호선,구리,8호선,장자호수공원,경의중앙선,도농,B2 → B1 → 1F → 3F,8,3,0,"[B2] 8호선 장자호수공원 방면 승강장 하차 → 이동통로 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 이동통로 엘리베이터 하차 → 맞이방 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 맞이방 엘리베이터  하차 → 경의중앙선 도농 방면 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 경의중앙선 도농 방면 승강장 → [3F] 승차 (휠체어칸)"
GU_8_0072,8호선,구리,8호선,장자호수공원,경의중앙선,양원,B2 → B1 → 1F → 3F,8,3,0,"[B2] 8호선 장자호수공원 방면 승강장 하차 → 이동통로 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 이동통로 엘리베이터 하차 → 맞이방 방향 엘리베이터(으)로 1개 층 올라가기 (B1 → 1F, 엘리베이터) → [1F] 맞이방 엘리베이터  하차 → 경의중앙선 양원 방면 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 경의중앙선 양원 방면 승강장 → [3F] 승차 (휠체어칸)"
S1_8_0546,8호선,천호,8호선,암사,5호선,광나루,B2 → B1 → B2 → B3,7,3,0,"B1 방면 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 5호선 게이트 지나 B1층 화장실 맞은 편 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 대합실로 이동 → 광나루 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 광나루 방면 승강장으로 이동 → [B3] 승차(휠체어칸)"
S1_8_0546,8호선,천호,8호선,암사,5호선,강동,B2 → B1 → B2 → B3,7,3,0,"B1 방면 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 5호선 게이트 지나 B1층 화장실 맞은 편 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 대합실로 이동 → 강동 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 강동 방면 승강장으로 이동 → [B3] 승차(휠체어칸)"
S1_8_0546,8호선,천호,8호선,8호선 강동구청,5호선,광나루,B2 → B1 → B2 → B3,7,3,0,"B1 방면 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 5호선 게이트 지나 B1층 화장실 맞은 편 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 대합실로 이동 → 광나루 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 광나루 방면 승강장으로 이동 → [B3] 승차(휠체어칸)"
S1_8_0546,8호선,천호,8호선,8호선 강동구청,5호선,강동,B2 → B1 → B2 → B3,7,3,0,"B1 방면 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → 5호선 게이트 지나 B1층 화장실 맞은 편 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 대합실로 이동 → 강동 방면 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 강동 방면 승강장으로 이동 → [B3] 승차(휠체어칸)"
S1_8_0497,8호선,잠실,8호선,몽촌토성,2호선,잠실나루,B3 → B1 → B2,6,2,0,"[B3] 8호선 몽촌토성 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 2호선 대합실로 이동 → 2호선 잠실나루 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 잠실나루 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0497,8호선,잠실,8호선,몽촌토성,2호선,잠실새내,B3 → B1 → B2,6,2,0,"[B3] 8호선 몽촌토성 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 2호선 대합실로 이동 → 2호선 잠실새내 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 잠실새내 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0497,8호선,잠실,8호선,석촌,2호선,잠실나루,B3 → B1 → B2,6,2,0,"[B3] 8호선 석촌 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 2호선 대합실로 이동 → 2호선 잠실나루 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 잠실나루 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0497,8호선,잠실,8호선,석촌,2호선,잠실새내,B3 → B1 → B2,6,2,0,"[B3] 8호선 석촌 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 2호선 대합실로 이동 → 2호선 잠실새내 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 2호선 잠실새내 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0305,8호선,석촌,8호선,잠실,9호선,송파나루,B2 → B4,4,1,0,"[B2] 8호선 잠실 방면 승강장 하차 → 9호선 승강장 방향 환승 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 9호선 송파나루 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0305,8호선,석촌,8호선,잠실,9호선,석촌고분,B2 → B4,4,1,0,"[B2] 8호선 잠실 방면 승강장 하차 → 9호선 승강장 방향 환승 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 9호선 석촌고분 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0305,8호선,석촌,8호선,송파,9호선,송파나루,B2 → B3 → B4,6,2,0,"[B2] 8호선 송파 방면 승강장 하차 → 9호선 대합실 방향 환승 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 9호선 대합실로 이동 → 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 9호선 송파나루 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0305,8호선,석촌,8호선,송파,9호선,석촌고분,B2 → B3 → B4,6,2,0,"[B2] 8호선 송파 방면 승강장 하차 → 9호선 대합실 방향 환승 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 9호선 대합실로 이동 → 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B3 → B4, 엘리베이터) → [B4] 9호선 석촌고분 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0003,8호선,가락시장,8호선,송파,3호선,수서,B2 → B4,6,1,0,"[B2] 8호선 송파 방면 승강장 하차 → [B2] 환승통로로 이동 → [B2] 3호선 대합실로 이동 → 3호선 수서 방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 3호선 수서 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0003,8호선,가락시장,8호선,송파,3호선,경찰병원,B2 → B4,6,1,0,"[B2] 8호선 송파 방면 승강장 하차 → [B2] 환승통로로 이동 → [B2] 3호선 대합실로 이동 → 3호선 경찰병원 방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 3호선 경찰병원 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0003,8호선,가락시장,8호선,문정,3호선,수서,B2 → B4,6,1,0,"[B2] 8호선 문정 방면 승강장 하차 → [B2] 환승통로로 이동 → [B2] 3호선 대합실로 이동 → 3호선 수서 방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 3호선 수서 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0003,8호선,가락시장,8호선,문정,3호선,경찰병원,B2 → B4,6,1,0,"[B2] 8호선 문정 방면 승강장 하차 → [B2] 환승통로로 이동 → [B2] 3호선 대합실로 이동 → 3호선 경찰병원 방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 3호선 경찰병원 방면 승강장으로 이동 → [B4] 승차 (휠체어칸)"
S1_8_0238,8호선,복정,8호선,장지,수인분당선,수서,B2 → B3,4,1,0,"[B2] 8호선 장지 방면 승강장 하차 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 수인분당선 수서 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_8_0238,8호선,복정,8호선,장지,수인분당선,가천대,B2 → B3,4,1,0,"[B2] 8호선 장지 방면 승강장 하차 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 수인분당선 가천대 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_8_0238,8호선,복정,8호선,남위례,수인분당선,수서,B2 → B3,4,1,0,"[B2] 8호선 남위례 방면 승강장 하차 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 수인분당선 수서 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_8_0238,8호선,복정,8호선,남위례,수인분당선,가천대,B2 → B3,4,1,0,"[B2] 8호선 남위례 방면 승강장 하차 → 수인분당선 승강장 방향 엘리베이터(으)로 1개 층 내려가기 (B2 → B3, 엘리베이터) → [B3] 수인분당선 가천대 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S1_8_0201,8호선,모란,8호선,수진,수인분당선,태평,B3 → B1 → B2,8,2,0,"[B3] 8호선 수진 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 수인분당선 대합실로 이동 → 수인분당선 태평 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 수인분당선 태평 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0201,8호선,모란,8호선,수진,수인분당선,야탑,B3 → B1 → B2,8,2,0,"[B3] 8호선 수진 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B3 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 수인분당선 대합실로 이동 → 수인분당선 야탑 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 수인분당선 야탑 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0201,8호선,모란,8호선,8호선 모란(종착역),수인분당선,태평,B3 → B2 → B1 → B2,10,3,0,"[B3] 8호선 모란(종착역)  승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 수인분당선 대합실로 이동 → 수인분당선 태평 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 수인분당선 태평 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S1_8_0201,8호선,모란,8호선,8호선 모란(종착역),수인분당선,야탑,B3 → B2 → B1 → B2,10,3,0,"[B3] 8호선 모란(종착역)  승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [B1] 환승통로로 이동 → [B1] 수인분당선 대합실로 이동 → 수인분당선 야탑 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 수인분당선 야탑 방면 승강장으로 이동 → [B2] 승차 (휠체어칸)"
S9_9_0099,9호선,김포공항,9호선,개화,5호선,개화산,B4 → B2 → B3,5,1,0,"[B4] 9호선 개화 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 2개 층 올라가기 (B4 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B3] 5호선 개화산 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S9_9_0099,9호선,김포공항,9호선,개화,5호선,송정,B4 → B3,7,1,0,"[B4] 9호선 개화 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B4 → B3, 엘리베이터) → [B3] 승강장으로 이동 → [B3] 5호선 방향 환승통로로 이동 → [B3] 5호선 송정 방면 승강장으로 이동 → [B3] 승차 (휠체어칸) → 5호선 방향 환승 엘리베이터 이용 (엘리베이터)"
S9_9_0099,9호선,김포공항,9호선,공항시장,5호선,개화산,B3 → B2 → B3,5,1,0,"[B3] 9호선 공항시장 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B3 → B2, 엘리베이터) → [B2] 대합실로 이동 → [B3] 5호선 개화산 방면 승강장으로 이동 → [B3] 승차 (휠체어칸)"
S9_9_0099,9호선,김포공항,9호선,공항시장,5호선,송정,B3,5,0,0,[B3] 9호선 공항시장 방면 승강장 하차 → [B3] 5호선 방향 환승통로로 이동 → [B3] 5호선 송정 방면 승강장으로 이동 → [B3] 승차 (휠체어칸) → 5호선 방향 환승 엘리베이터 이용 (엘리베이터)
